user,tech,id,rho,angle,w,a,we,ae,mt,error
ali,mouse,3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,56.846077270013474,366.12181543761443,0.8677918910980225,0
ali,mouse,3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,51.08519663053637,344.98547101703207,0.8507401943206787,0
ali,mouse,3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,11.719616539234561,344.2523626045159,0.7814688682556152,0
ali,mouse,3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,30.515743701131523,302.1840122615195,0.6704771518707275,0
ali,mouse,3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,11.16740664183388,253.33009376717712,0.8837559223175049,0
ali,mouse,3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,64.67463309128591,285.747327538615,0.7702629566192627,0
ali,mouse,3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,40.03484380564317,307.090143025475,0.9646871089935303,0
ali,mouse,3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,55.606128293668355,319.37057316381953,0.8341670036315918,0
ali,mouse,3.0,0.6,270.0,131.23759283328127,217.89899599350963,2.949497996754758,345.0,0.7360239028930664,0
ali,mouse,5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,40.569685571333316,387.873942112272,1.053589105606079,0
ali,mouse,5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,53.19483710358581,382.8795470728768,1.5194768905639648,0
ali,mouse,5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,46.44632160766692,362.45143959057305,1.082996129989624,0
ali,mouse,5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,31.73773485736209,336.67065363655706,1.4696860313415527,0
ali,mouse,5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,16.377235624036516,294.63890070396604,1.0828909873962402,0
ali,mouse,5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,16.850852334536434,272.8093963365908,1.3223559856414795,0
ali,mouse,5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,15.089176293134884,251.33651540013764,1.1967039108276367,0
ali,mouse,5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,30.626230047364132,246.64584843192952,1.4194421768188477,1
ali,mouse,5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,24.32025644128516,283.9891669630804,1.3167908191680908,0
ali,mouse,5.0,0.2,270.0,29.63429515590201,217.89899599350963,3.050502003245242,321.0,1.302617073059082,0
ali,mouse,4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,57.05822340020339,363.265292851198,0.9595260620117188,0
ali,mouse,4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,69.90435931979295,344.2802854472004,1.151008129119873,0
ali,mouse,4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,52.45878753846032,338.7722465147291,0.9844589233398438,0
ali,mouse,4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,28.47992704513051,330.43415025627024,0.9483969211578369,0
ali,mouse,4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,16.573980898866367,299.1275357983857,1.0016210079193115,0
ali,mouse,4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,10.755085585265585,264.09139899918824,1.050225019454956,0
ali,mouse,4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,36.212460345953964,266.0644690474517,0.8345589637756348,0
ali,mouse,4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,34.4044062222206,268.7915496981829,0.9700510501861572,0
ali,mouse,4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,28.703754016344337,292.47764896643025,0.9345629215240479,0
ali,mouse,4.0,0.3,270.0,61.24420998886467,217.89899599350963,0.9494979967547579,322.0,0.9477641582489014,0
ali,mouse,5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,40.38849976043725,382.19657702508596,1.0716018676757812,0
ali,mouse,5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,53.68973753500085,382.15933429204904,1.401979923248291,0
ali,mouse,5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,42.219767641365756,367.70339424152036,1.5011200904846191,0
ali,mouse,5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,36.423115226611664,335.4398263543691,1.438481092453003,0
ali,mouse,5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,7.32218454011872,300.4361439756522,1.5512850284576416,0
ali,mouse,5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,8.174505406372583,272.90019062975216,1.163153886795044,0
ali,mouse,5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,28.91588054279753,255.97558958616247,1.1844139099121094,0
ali,mouse,5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,34.04203460042849,262.9329988001008,1.3013031482696533,0
ali,mouse,5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,13.954895183792223,276.5071123200709,1.267996072769165,0
ali,mouse,5.0,0.2,270.0,29.63429515590201,217.89899599350963,3.050502003245242,316.0,1.4083189964294434,0
ali,mouse,6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,49.23335443622536,370.90897600428,2.2224321365356445,1
ali,mouse,6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,54.81629928206502,371.6198301319341,1.9341988563537598,0
ali,mouse,6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,48.27388398139789,358.75466443387245,1.4859352111816406,0
ali,mouse,6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,37.534978129048305,326.8606327894572,1.7507398128509521,0
ali,mouse,6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,12.048748394041441,294.83564597879587,1.7694721221923828,0
ali,mouse,6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,13.335665764158588,274.0996864260373,1.4501550197601318,0
ali,mouse,6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,23.240762918120303,255.88507127775074,1.301326036453247,0
ali,mouse,6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,33.67966297863637,258.2958210745275,1.8352148532867432,1
ali,mouse,6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,18.49983059895165,279.83036992142286,1.935265064239502,0
ali,mouse,6.0,0.1,270.0,14.581954759253449,217.89899599350963,1.9494979967547579,313.0,1.3523759841918945,0
ali,mouse,6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,46.790608091207574,374.3919097109106,1.2548518180847168,0
ali,mouse,6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,53.10431879517409,376.57473497578343,1.5682921409606934,0
ali,mouse,6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,45.734954211743606,364.5438913691043,1.1163580417633057,0
ali,mouse,6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,30.465724090500796,338.18059316292147,1.8520867824554443,0
ali,mouse,6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,8.71315968673151,305.0025599651503,1.1677072048187256,0
ali,mouse,6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,12.268614670273616,276.9035056004918,2.503572940826416,1
ali,mouse,6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,25.89826853525195,256.786320675402,1.807878017425537,0
ali,mouse,6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,31.304045787184855,257.5710778309433,2.146188974380493,1
ali,mouse,6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,23.215653934146037,281.71669925550066,1.9078118801116943,0
ali,mouse,6.0,0.1,270.0,14.581954759253449,217.89899599350963,3.050502003245242,323.0,1.8459460735321045,0
ali,mouse,3.0,0.6,307.6391641937759,131.23759283328127,231.4871699525438,48.82405531066973,362.76866292227334,0.9067039489746094,0
ali,mouse,3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,65.3115277095905,357.47532838121396,0.8509371280670166,0
ali,mouse,3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,47.074388185112795,345.621031069162,0.6701369285583496,0
ali,mouse,3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,27.92628863104616,336.1902100432832,0.817288875579834,0
ali,mouse,3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,11.925197940022002,301.2368832977754,0.6983771324157715,0
ali,mouse,3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,25.137358630183854,280.16878971543736,0.7668280601501465,0
ali,mouse,3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,8.651536998273349,245.44198595574645,0.787078857421875,0
ali,mouse,3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,15.916300269335862,216.91054475784438,0.898219108581543,0
ali,mouse,3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,6.077252087346001,240.3250791325236,0.684013843536377,0
ali,mouse,3.0,0.6,270.0,131.23759283328127,217.89899599350963,5.050502003245242,310.0,0.7366220951080322,0
ali,mouse,6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,43.8043043135016,376.9487127132582,1.5705220699310303,0
ali,mouse,6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,49.95191274662739,382.29412833305,1.8569588661193848,0
ali,mouse,6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,46.53711590082832,366.099070863351,1.5014970302581787,0
ali,mouse,6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,29.353861188064155,337.6635521592422,1.9815130233764648,0
ali,mouse,6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,12.803718157223583,301.7859356375919,1.4001429080963135,0
ali,mouse,6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,11.912930972311958,272.45371263862916,1.7684550285339355,0
ali,mouse,6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,24.502118706185573,254.8047521065089,1.6182761192321777,0
ali,mouse,6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,34.65272118668293,259.5171942470364,1.6514368057250977,0
ali,mouse,6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,22.604815027242367,285.4893579236561,1.7196850776672363,0
ali,mouse,6.0,0.1,270.0,14.581954759253449,217.89899599350963,2.050502003245242,321.0,1.71722412109375,0
ali,mouse,6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,45.20686329690656,376.5863410914661,1.4871220588684082,0
ali,mouse,6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,51.79868727451944,379.0512039760917,1.8697960376739502,0
ali,mouse,6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,48.05064498583635,362.1374063018502,1.8017618656158447,0
ali,mouse,6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,29.591789947567154,335.55879073412046,1.9841551780700684,0
ali,mouse,6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,9.706058209416653,305.1215243449018,2.075990915298462,0
ali,mouse,6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,11.334008278788772,275.03429281752216,1.994765043258667,0
ali,mouse,6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,24.27680635677274,254.35412740768325,1.4847679138183594,0
ali,mouse,6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,36.484780945446275,261.53043981669583,1.7851080894470215,0
ali,mouse,6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,22.937140787377576,286.8186609641971,1.6695189476013184,0
ali,mouse,6.0,0.1,270.0,14.581954759253449,217.89899599350963,1.0505020032452421,320.0,1.8341739177703857,0
ali,mouse,3.0,0.6,307.6391641937759,131.23759283328127,231.4871699525438,32.449574139129425,389.02818613121457,0.7895450592041016,0
ali,mouse,3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,51.30575368633736,395.08282230082733,0.7849578857421875,0
ali,mouse,3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,53.93066621422963,349.4844078628175,0.9528460502624512,0
ali,mouse,3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,11.838580918986063,343.1816831867524,0.8991169929504395,0
ali,mouse,3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,24.874062219602013,307.9446581228005,0.7692890167236328,0
ali,mouse,3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,4.799257013078822,249.59166820123775,1.1510579586029053,0
ali,mouse,3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,36.39349696277742,254.9877555665653,0.7512199878692627,0
ali,mouse,3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,31.05573082272252,262.77201463900747,0.8172810077667236,0
ali,mouse,3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,24.37406905465191,283.76446642967875,0.7147119045257568,0
ali,mouse,3.0,0.6,270.0,131.23759283328127,217.89899599350963,12.949497996754758,304.0,0.8176040649414062,0
ali,mouse,6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,46.85773724477384,376.3380261270038,1.2105929851531982,0
ali,mouse,6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,53.55494349399975,374.6374421394796,1.5017368793487549,0
ali,mouse,6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,46.40467119842819,362.7163289953733,1.532649040222168,0
ali,mouse,6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,33.44441965855623,332.93698830531963,1.5179200172424316,0
ali,mouse,6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,8.077154303300864,302.6598697805255,1.484395980834961,0
ali,mouse,6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,12.847537363796802,277.3499835916149,2.314577102661133,0
ali,mouse,6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,24.72743105559841,255.84079554516137,1.501466989517212,0
ali,mouse,6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,32.525418959693745,257.2087062091511,1.618377923965454,0
ali,mouse,6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,19.775321026125738,278.94101786775076,1.3690509796142578,0
ali,mouse,6.0,0.1,270.0,14.581954759253449,217.89899599350963,0.9494979967547579,315.0,1.4837770462036133,0
ali,mouse,4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,43.851231817265116,370.9761051578463,0.9760088920593262,0
ali,mouse,4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,53.7359801108232,381.7087095932233,0.8443841934204102,0
ali,mouse,4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,28.026576657454253,378.3322547711315,0.8507099151611328,0
ali,mouse,4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,46.2331360737116,337.86029743407215,0.9743540287017822,0
ali,mouse,4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,6.008990288584286,291.70138862058366,0.9158480167388916,0
ali,mouse,4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,11.871280563073235,274.4212131894442,1.1189849376678467,0
ali,mouse,4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,34.500479859063034,262.5519566084911,0.8680920600891113,0
ali,mouse,4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,33.18303304971171,267.6842331830038,0.9821429252624512,0
ali,mouse,4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,16.7211264916074,279.83036992142286,1.1176960468292236,0
ali,mouse,4.0,0.3,270.0,61.24420998886467,217.89899599350963,6.949497996754759,304.0,1.069490909576416,0
ali,mouse,4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,48.011981263716464,377.17682602791774,1.0239830017089844,0
ali,mouse,4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,52.96952475417297,375.08806683830534,1.251378059387207,0
ali,mouse,4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,46.18143220286667,363.2952516888965,0.9009637832641602,0
ali,mouse,4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,25.661379341499725,341.4749983855582,1.4037361145019531,0
ali,mouse,4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,2.279911031614648,314.57465205274724,0.9849131107330322,0
ali,mouse,4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,1.3673712611784246,273.0326353321523,0.9476659297943115,0
ali,mouse,4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,27.519730713731157,247.01327187193746,0.9346749782562256,0
ali,mouse,4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,30.512173390034345,258.0005786063017,0.953078031539917,0
ali,mouse,4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,31.640873244194466,289.1987538985102,1.0988409519195557,0
ali,mouse,4.0,0.3,270.0,61.24420998886467,217.89899599350963,11.949497996754758,312.0,0.9339470863342285,0
ali,mouse,5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,46.2470506585194,372.92222157393945,1.1368408203125,0
ali,mouse,5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,48.420968876559904,380.58214784615916,1.1013422012329102,0
ali,mouse,5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,41.82243353416538,371.3018816303757,1.3175718784332275,0
ali,mouse,5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,31.93448013219194,338.02044529849684,1.6851270198822021,0
ali,mouse,5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,7.839225543797865,305.35945310440485,1.7350399494171143,0
ali,mouse,5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,10.176162891742399,275.3899765154838,1.3080570697784424,0
ali,mouse,5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,20.673775609400384,250.30047196148527,1.379127025604248,0
ali,mouse,5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,35.082221962041324,256.71207628022654,1.4835128784179688,0
ali,mouse,5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,24.15881860118491,286.7648483508303,1.00211501121521,0
ali,mouse,5.0,0.2,270.0,29.63429515590201,217.89899599350963,4.050502003245242,325.0,1.0846221446990967,0
ali,mouse,5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,47.71673879549063,370.34521692178913,1.1545839309692383,0
ali,mouse,5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,51.842963007108814,374.2773357490658,1.2335400581359863,0
ali,mouse,5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,56.14806922047701,356.223228138902,0.901879072189331,0
ali,mouse,5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,31.41743912851279,326.9429997588035,1.1333949565887451,0
ali,mouse,5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,16.258271244285012,298.4091634456088,1.1343629360198975,0
ali,mouse,5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,9.109111797857429,265.4233394978735,1.472646951675415,0
ali,mouse,5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,31.708180200930286,259.57862033353484,1.0139260292053223,0
ali,mouse,5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,27.458740458762108,259.1548226252443,1.0877749919891357,0
ali,mouse,5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,19.16448211922207,275.0607339728618,1.197632074356079,0
ali,mouse,5.0,0.2,270.0,29.63429515590201,217.89899599350963,2.050502003245242,317.0,1.104867935180664,0
ali,none,3.0,0.6,307.6391641937759,131.23759283328127,231.4871699525438,39.75761152438004,381.35777712417183,0.9032580852508545,0
ali,none,3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,40.402209449342635,400.94291022879395,0.9511890411376953,0
ali,none,3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,54.94857342419191,371.88829779858287,0.7839570045471191,0
ali,none,3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,23.31868915687494,334.76263748626525,0.717505931854248,0
ali,none,3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,43.34564360096004,275.1378233895176,0.6517429351806641,0
ali,none,3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,21.74712328752218,254.02647421373254,0.749675989151001,0
ali,none,3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,17.521369560853692,257.46225772364056,0.7684249877929688,0
ali,none,3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,38.222985696682585,256.0746638400113,0.8497910499572754,0
ali,none,3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,29.216417776449212,286.87247357756365,0.6671829223632812,0
ali,none,3.0,0.6,270.0,131.23759283328127,217.89899599350963,14.050502003245244,346.0,0.7675480842590332,0
ali,none,3.0,0.6,307.6391641937759,131.23759283328127,231.4871699525438,63.05103260541808,357.65505691757824,1.0046961307525635,0
ali,none,3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,42.47626316988047,361.88909021782587,0.7898778915405273,0
ali,none,3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,74.31041824057338,343.7518182861922,0.7282509803771973,0
ali,none,3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,21.891116599856943,314.067330300034,0.8562641143798828,0
ali,none,3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,4.151329771501373,312.90456466195826,0.5605700016021729,0
ali,none,3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,20.233594202514148,296.47360246306687,1.2515919208526611,0
ali,none,3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,1.4877843928850674,240.39262911701954,0.7670130729675293,0
ali,none,3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,22.23107779673716,225.19816455529954,0.9524679183959961,0
ali,none,3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,25.820447401860957,272.72500357198055,0.7326021194458008,0
ali,none,3.0,0.6,270.0,131.23759283328127,217.89899599350963,11.949497996754758,309.0,0.9344069957733154,0
ali,none,5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,47.64960964192434,373.4657790066276,1.9046950340270996,1
ali,none,5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,55.26692398089068,372.340042912762,1.5364468097686768,0
ali,none,5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,50.49878046232923,355.3719225658947,1.7238171100616455,1
ali,none,5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,31.220693853682945,331.07015563970083,1.2791690826416016,0
ali,none,5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,13.796616679908727,298.6882756897849,1.0589189529418945,0
ali,none,5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,9.555589788980487,269.16176506381277,0.9582169055938721,0
ali,none,5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,25.53816214483801,252.6883894966147,1.8519549369812012,1
ali,none,5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,33.20323469951447,258.4972085352263,1.3863730430603027,0
ali,none,5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,21.436949826801783,279.4347814679862,2.3934521675109863,2
ali,none,5.0,0.2,270.0,29.63429515590201,217.89899599350963,1.0505020032452421,317.0,1.4588639736175537,0
ali,none,4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,46.924866398340114,366.2046691251405,0.9868030548095703,0
ali,none,4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,56.75359211836878,369.95212537763257,1.302489995956421,0
ali,none,4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,47.65331087863598,355.54601767753354,0.999687910079956,0
ali,none,4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,29.23489680831265,334.0076677230831,1.1359381675720215,0
ali,none,4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,24.677316944772162,289.7933724702918,0.8328249454498291,0
ali,none,4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,20.770866486798614,268.1855082630893,0.9229998588562012,0
ali,none,4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,20.673775609400384,257.5527760320523,0.8288781642913818,0
ali,none,4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,30.82761750806295,252.45747182624808,1.0340359210968018,0
ali,none,4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,26.377473695397875,281.5458113354657,0.7080819606781006,0
ali,none,4.0,0.3,270.0,61.24420998886467,217.89899599350963,4.050502003245242,327.0,0.8101351261138916,0
ali,none,4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,43.75737680973808,367.51989730517647,0.7379450798034668,0
ali,none,4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,43.78189469053512,385.26549776477333,2.052649974822998,1
ali,none,4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,53.92317273954566,364.2298580803813,0.8505489826202393,0
ali,none,4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,31.618770477610585,328.8464298348275,1.0405070781707764,1
ali,none,4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,4.384672456736435,306.5124994915146,0.7780609130859375,0
ali,none,4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,18.455175712705866,287.8955433027484,0.8009231090545654,0
ali,none,4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,24.998985980833577,260.9767370058342,0.6506779193878174,0
ali,none,4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,30.015543461109687,250.69254122105102,0.8337469100952148,0
ali,none,4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,18.39220537221815,277.72879013387825,1.668539047241211,1
ali,none,4.0,0.3,270.0,61.24420998886467,217.89899599350963,3.050502003245242,320.0,0.9523260593414307,0
ali,none,3.0,0.6,307.6391641937759,131.23759283328127,231.4871699525438,29.731786975688554,385.43119576725417,0.787938117980957,0
ali,none,3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,63.73630810693362,379.27258263903855,0.7506959438323975,0
ali,none,3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,59.98478255426176,331.0155190286821,0.7594020366668701,0
ali,none,3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,10.374410951562865,337.1785224917005,0.9411580562591553,0
ali,none,3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,51.526760541944185,275.8561957422946,0.5122208595275879,0
ali,none,3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,10.580990473626736,234.67212287203503,0.7222790718078613,0
ali,none,3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,16.487292965434214,243.14261988579588,0.7572999000549316,0
ali,none,3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,33.12958134179018,244.23698118235922,0.7941651344299316,0
ali,none,3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,3.247758086229372,248.91173628267225,0.6094870567321777,0
ali,none,3.0,0.6,270.0,131.23759283328127,217.89899599350963,8.050502003245242,310.0,0.7920258045196533,0
ali,none,4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,48.09931206708549,372.22420418431597,0.8546271324157715,0
ali,none,4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,50.89743787686811,370.98816881628494,0.8328490257263184,0
ali,none,4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,51.47503726305278,361.02870479872644,0.785653829574585,0
ali,none,4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,23.39647005195329,339.92846144878877,1.383174180984497,0
ali,none,4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,8.790940581809863,311.7561043491164,1.2858350276947021,0
ali,none,4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,12.268614670273616,274.6369587103218,1.1508798599243164,0
ali,none,4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,29.501299282624302,260.38935142277444,0.799929141998291,0
ali,none,4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,31.981861527005567,261.6646981238284,0.7563629150390625,0
